股票代码,股票名称,股票上市日期,股票上市地点,股票所属行业,每股收益,每股净资产,净资产收益率,总资产收益率,毛利率,净利率,营业利润率,市盈率（静）,市盈率（TTM）,市净率,市销率,股息率,营业收入增长率,净利润增长率,净资产增长率,净利润增速,资产负债率,流动比率,总资产周转率,存货周转率,应收账款周转率,每股经营现金流,现金流量比率
000066,中国长城,,深圳,,-9601,-1.44,1089,,7.3209988756,36.146617468184,13.4000827939,-4143,-4413,560,1244,62.5609542216,0.696134640571,-1711,19970626,-1711,61257924681.12,3225799088.0,-6.0338353531,2449,789,,
000068,华控赛格,,深圳,,-5434,-2.44,1,,-20.9798875717,24.978054950778,7.8191718748,28789,19979,546,224,75.126101407,-1.651374674201,1107,19970611,1107,3775017990.0,1006671464.0,-12.7811946848,462,277,,
000069,华侨城Ａ,,深圳,,-340,-2.96,1089,,-38.4018233119,-303.086399995129,5.4134092627,-223,-198,40,127,76.5727901843,4.144969436383,1469,19970910,1469,19290619327.2,8037758053.0,-32.7653502535,349,184,,
000070,特发信息,,深圳,,-17282,-1.01,1025,,-26.1594894829,-206.187944097814,17.0309763827,-2585,-2410,700,2247,69.421802253,-0.954149116478,10000,20000511,10000,10407985425.6,900344760.0,0.4224271964,1177,395,,
000078,海王生物,,深圳,,7655,1.31,1089,,-8.8074864372,-44.383232551296,9.2342078856,-608,-599,399,165,89.7585064896,-1.102310954154,-6,19981218,-6,7261900189.32,2631123257.0,0.7179841918,319,208,,
000088,盐 田 港,,深圳,,1924,1.74,1089,,-14.0447653244,21.629359284436,22.3699492809,1784,1713,138,126,23.4861760406,1.061907137133,-490,19970728,-490,24073607891.98,5199483346.0,186.3565064491,549,410,,
000089,深圳机场,,深圳,,2384,2.74,1089,,12.3215083663,79.131144306421,24.1557210032,3361,2563,130,111,52.6650214837,2.675189922092,-183,19980420,-183,14888586635.34,2050769509.0,12.3532053968,766,574,,
000090,天健集团,,深圳,,8300,0.12,1089,,6.6939038875,-83.220232630817,11.0756038859,1108,1656,62,204,75.5155011294,3.522992452283,5515,19990721,5515,6876247197.12,1868545434.0,0.1052965173,481,310,,
000096,广聚能源,,深圳,,11290,0.52,1025,,-37.8685378708,110.986284466415,10.7980712082,6753,6260,236,245,5.6606307394,2.378092082538,-2274,20000724,-2274,6547200000.0,528000000.0,4.5957458545000005,2446,823,,
000099,中信海直,,深圳,,6390,2.85,1089,,7.8996179583,15.859711458682,23.1938256019,6465,6046,365,945,25.7015508678,2.928926534717,-2102,20000731,-2102,19603711361.99,775770137.0,14.2992818694,3362,1377,,
000100,TCL科技,,深圳,,2455,1.91,1089,,0.4333336011,321.959075959159,13.2381478376,6357,4255,162,222,67.1220474811,1.035006465583,-3837,20040130,-3837,99428122496.66,20800862447.0,0.51785669,578,351,,
000151,中成股份,,深圳,,-4012,-7.85,65,,-47.3709179762,26.296466059168,17.5571687922,-1463,-1512,1316,208,88.8494725884,-3.384184426753,5397,20000906,5397,4470162146.0,337370728.0,-10.0531040853,1890,860,,
000153,丰原药业,,深圳,,2145,3.71,1,,-12.1641048461,-23.883265927712,19.7485371545,2034,2390,156,271,56.2144184836,2.194349486716,1266,20000920,1266,3272007002.88,464773722.0,3.6999049935,808,479,,
000155,川能动力,,深圳,,2023,2.28,1089,,-16.6190720765,-43.031496803688,52.1953357541,2636,3497,182,111,54.2787412333,0.724839413669,-3708,20000926,-3708,19163227389.960003,1846168342.0,32.3300849711,1440,894,,
000156,华数传媒,,深圳,,3170,1.69,1089,,2.0727430046,4.6311254215,30.8575731258,3015,2953,108,101,46.4943905637,1.798932529813,-3466,20000906,-3466,16101982920.98,1852932442.0,6.1168221974,1024,596,,
000157,中联重科,,深圳,,1174,2.44,1089,,2.9198732269,53.982232899859,28.6745132033,1882,1650,119,89,53.0770515103,2.924527275776,-4161,20001012,-4161,66247779907.76,8648535236.0,12.5116983525,830,542,,
000158,常山北明,,深圳,,-23267,-1.75,1089,,30.770415491,63.394075194157,10.9908068213,-7292,-10008,820,1582,69.618824146,0.314031072674,1992,20000724,1992,43274554637.47,1598616721.0,-2.5320652175,3988,670,,
000159,国际实业,,深圳,,5841,1.22,65,,-49.9611349135,17.164792759563,11.0758434806,-659,-665,142,398,41.807460715,2.439288726705,-2478,20000926,-2478,2893729677.86,480685993.0,2.6129064811,922,421,,
000166,申万宏源,,深圳,,1798,1.87,1089,,-3.5367760275,42.498410109715,0.0,2730,2452,135,46,79.8246513822,1.376651926532,244,20150126,244,142226885100.8,25039944560.0,41.0051716539,638,410,,
000301,东方盛虹,,深圳,,4748,1.0,132161,,-17.5005618421,38.186291030537,9.8918093588,-2821,-2942,192,38,82.1691184484,0.572463260764,3833,20000529,3833,64790034145.200005,6611227974.0,1.151769415,1047,693,,
000333,美的集团,,深圳,,1140,5.56,1089,,20.6091036529,38.024703758564,25.4471362931,1470,1350,276,67,61.9356896009,18.425272715374,7025,20130918,7025,566458407093.6,7675588172.0,9.970309579099998,8019,5622,,
000338,潍柴动力,,深圳,,1261,3.08,1089,,1.9220380991,4.266107792146,22.2275993372,1199,1188,158,137,64.5953458251,6.831300993134,-1499,20070430,-1499,136748882634.24,8715671296.0,4.9103615407,1736,1092,,
000400,许继电气,,深圳,,1940,5.49,1089,,-5.6816564571,0.964733058355,23.7510996065,2202,2190,208,441,50.4754763666,9.461755290683,2097,19970418,2097,24592608319.26,1018749309.0,11.006027369,3718,2005,,
000401,冀东水泥,,深圳,,-394,-3.24,1089,,16.8223213663,19.911104188286,8.4580215404,-1389,-1779,53,70,51.9378298461,2.132755662017,-3414,19960614,-3414,13769560112.84,2658216238.0,-23.847182922,623,406,,
000402,金 融 街,,深圳,,-466,-4.13,1089,,-51.7865486711,49.201136920131,11.5471060505,-85,-93,39,146,77.0767981709,3.906307132491,802,19960626,802,9385239907.98,2988929907.0,-23.7723482232,471,205,,
000403,派林生物,,深圳,,3676,2.93,1089,,-13.1754363828,-27.888637143534,47.62763494,2326,2650,219,153,13.0350930468,2.371269763572,3909,19960628,3909,17335248320.64,950397386.0,23.9149725491,2058,1458,,
000404,长虹华意,,深圳,,1036,6.21,1089,,-1.5181637303,13.416797559544,12.685004702,1184,1109,128,217,64.678308615,2.475376737112,-6321,19960619,-6321,5331329199.14,695995979.0,5.3411725745,782,544,,
000407,胜利股份,,深圳,,1831,2.96,1,,-1.6437349767,7.774277809498,15.5207094805,2762,2620,107,463,46.6810242251,1.017364166613,-1076,19960703,-1076,3238711534.08,880084656.0,5.1838555082,388,256,,
000408,藏格矿业,,深圳,,2247,12.27,1089,,-4.7407672623,38.798288887157,56.6594712525,3136,2624,515,67,7.033524836,7.30876804575,-6764,19960628,-6764,80913732639.85,1570225745.0,106.9770932147,5205,2265,,
000409,云鼎科技,,深圳,,7057,2.06,1025,,-20.546563387,-33.239127946547,26.8625908483,9577,11523,575,677,31.839818202,-0.473214296858,2154,19960627,2154,8881675615.5,677990505.0,10.3939080177,1680,691,,
000410,沈阳机床,,深圳,,-12975,-3.07,1089,,0.4557276863,21.700540041855,8.9570619445,233883,103997,601,152,70.043322326,-2.84042088706,-3715,19960718,-3715,16512794340.0,2358970620.0,-8.2129604098,911,588,,
000411,英特集团,,深圳,,1483,2.15,1025,,-1.8724990514,-5.700459006272,6.0028228519,1138,1151,134,206,67.3793825812,3.60312649387,-2243,19960716,-2243,5980888153.14,521892509.0,1.411920422,1190,844,,
000415,渤海租赁,,深圳,,845,2.12,1089,,99.823724983,72.213446666632,24.7477335689,2504,1911,71,202,83.4904682762,0.655570708731,-1039,19960716,-1039,22635347892.120003,6184521282.0,5.9185136371,518,206,,
000417,合百集团,,深圳,,1410,3.57,65,,0.0153645371,-9.931391020257,25.0646377815,2529,2806,101,379,53.0093319044,3.215523803765,-4812,19960812,-4812,4819684356.0,779884200.0,5.6322479873,737,389,,
000419,通程控股,,深圳,,1968,2.36,1,,15.5833713373,-26.856478124152,22.2313751828,2181,2739,90,310,33.0312968635,2.724063549563,-3797,19960816,-3797,3277803409.65,543582655.0,9.6900566033,678,402,,
000420,吉林化纤,,深圳,,33747,0.17,1089,,32.3949118888,-60.589514594628,12.2425992213,40282,74427,254,515,62.702513217,-0.243249634004,-2630,19960802,-2630,11163262277.22,2458868343.0,0.5755989401,513,268,,
000421,南京公用,,深圳,,6206,1.15,1,,16.067659548,276.937856694035,14.1759925056,8456,4092,143,225,69.0771397707,2.657233387082,-6825,19960806,-6825,3883050361.84,574415734.0,1.7509725688000002,862,432,,
000422,湖北宜化,,深圳,,1961,7.29,1089,,-8.9823445343,-43.920243384637,18.7825665778,2397,4599,286,436,75.6149914096,0.163931210326,-1842,19960815,-1842,15642064186.44,1088522212.0,6.2771639913,1630,1038,,
000423,东阿阿胶,,深圳,,2046,7.73,1089,,11.0176147832,10.73891819998,73.1251792726,2149,2045,324,174,19.1698934973,13.793115147076,1432,19960729,1432,33454596006.800003,643976824.0,26.8044977117,6643,4335,,
000425,徐工机械,,深圳,,1342,3.35,1089,,10.9223191916,26.368345810898,22.0715994985,1817,1697,183,117,63.5702880577,2.496433719311,-7234,19960828,-7234,108597465733.68,11752972482.0,7.5733728511,960,578,,
000426,兴业银锡,,深圳,,2343,9.58,1089,,12.5021318993,-9.931699114023,56.8964537175,2437,2586,441,442,40.879353065,2.202622269685,-4792,19960828,-4792,37288350519.0,1775635739.0,31.665312904800004,2164,943,,
000428,华天酒店,,深圳,,-1767,-7.13,65,,-17.3378396722,-35.4615227803,13.1353514645,-2080,-1802,261,348,79.558426967,-1.152865359742,-310,19960808,-310,3770026200.0,1018926000.0,-52.17158109809999,429,273,,
000429,粤高速Ａ,,深圳,,964,6.1,1089,,-6.6294968944,56.280807224317,67.7465432261,1624,1410,254,47,40.3198119339,2.443261619839,873,19980220,873,25361478308.38,2090806126.0,84.3885279125,1446,995,,
000430,ST张家界,,深圳,,-4654,-12.18,4,,11.3956985746,45.602102632405,13.4392383566,-532,-559,1207,198,87.7023530073,-2.624465289889,453,19960829,453,3096855297.9,404817686.0,-17.167387010400002,1009,521,,
000488,ST晨鸣,,深圳,,-119,-17.22,4,,-88.2108265567,-2594.37952353336,-131.920297198,-93,-77,90,187,82.2820238521,-0.286870190268,-2819,20001120,-2819,6912422070.0,2941456200.0,-206.9155396035,457,165,,
000498,山东路桥,,深圳,,946,0.96,1089,,1.950281641,1.892201223075,11.4547044518,406,406,63,101,77.9268063611,7.498301520243,397,19970609,397,9438829782.72,1552439109.0,3.1226326847,690,453,,
000501,武商集团,,深圳,,1554,1.29,1089,,-8.6205119666,2.851526963577,48.6516040078,4101,4028,81,528,63.3550865669,8.802784268776,16,19921120,16,8858796261.119999,768992731.0,7.958975837100001,1299,646,,
000503,国新健康,,深圳,,-6066,-3.3,1089,,5.3264168082,-12.864098123287,-14.7863089167,-106592,-71029,813,251,31.7531826004,-0.223169047993,-5986,19921130,-5986,11059392235.64,981312532.0,-90.3082876185,1735,660,,
000504,*ST生物,,深圳,,-35142,-0.94,4,,-13.5531612539,19.923865038441,64.9628738785,-15715,-16164,1328,277,54.2721247553,-1.676140724035,1151,19921208,1151,3118718276.1,330023098.0,-29.0468658474,1254,543,,
000505,京粮控股,,深圳,,9665,0.41,65,,-41.2939525824,-43.441319474386,6.6779142237,19057,30668,158,233,51.0301389436,0.817482755391,-2329,19921221,-2329,4979609219.349999,726950251.0,0.6250951069,813,493,,
000506,招金黄金,,深圳,,10092,7.81,1025,,98.265850962,181.364123223416,43.6666309029,-7079,-32447,1466,289,58.3325391439,-0.50804999839,-6415,19930312,-6415,9020762459.31,929017761.0,33.7884369789,1179,111,,
000507,珠海港,,深圳,,1660,1.28,1025,,-10.8870017127,36.921557159075,28.564682149,1779,1659,102,155,54.9880683543,2.632525812376,-1350,19930326,-1350,5196502156.75,919734895.0,12.643247203399998,652,422,,
000509,华塑控股,,深圳,,115390,0.62,1,,-17.2815736342,169.458361592381,6.1956166208,-27421,-28485,2831,161,74.7133568202,-1.12284033246,-6205,19930507,-6205,3820335865.12,1073128052.0,1.9314230319,428,240,,
000510,新金路,,深圳,,-2422,-2.83,1,,-10.9273369866,41.906109171667,7.5647048383,-5683,-9849,279,511,48.0764226887,0.542347149653,1720,19930507,1720,3554018867.7200003,648543589.0,-9.3876426836,715,280,,
000513,丽珠集团,,深圳,,1474,9.14,1089,,-0.166205322,9.403912135708,66.0153669543,1832,1739,276,205,38.260585778,13.331766421127,4715,19931028,4715,37764274961.100006,904100430.0,24.7328259593,4487,3186,,
000514,渝 开 发,,深圳,,1263,5.19,1,,-22.9509405574,687.862019914106,19.7241356733,-4290,4346,128,553,42.9816497506,1.869648334368,4536,19930712,4536,4885433887.35,843770965.0,135.7529103609,755,303,,
000516,国际医学,,深圳,,-3739,-4.6,1089,,-15.9537340107,4.979102654476,7.7975761987,-4854,-5025,356,131,67.9179227945,-0.064759698363,-2158,19930809,-2158,12336321109.03,2238896753.0,-10.7315609755,677,407,,
000517,荣安地产,,深圳,,8323,0.33,1089,,-65.9606744424,-95.269750548527,7.9626078778,-372,-303,110,115,59.8334777526,1.092138240087,-70,19930806,-70,6431523419.7,3183922485.0,0.2755901262,294,167,,
000518,*ST四环,,深圳,,-3995,-2.84,4,,-22.2649286834,-436.353288378927,64.3837062088,-2312,-2068,715,364,31.7007507482,-0.726332744177,383,19930908,383,2543003868.34,1029556222.0,-39.13598493,399,172,,
000519,中兵红箭,,深圳,,-37349,-0.4,1089,,17.3619535843,-191.31824690592,18.1383914304,-9291,-7371,297,375,33.9858039032,3.360387148485,4917,19931008,4917,30413488166.88,1392558982.0,-2.3205729218,2432,1128,,
000520,凤凰航运,,深圳,,-49915,-0.54,1,,-23.2383146667,66.991858425126,2.3913055551,-6045,-6441,1096,200,32.1577352452,-2.731676591591,-320,19931025,-320,4999692267.700001,1012083455.0,-1.5201070284,755,200,,
000521,长虹美菱,,深圳,,978,6.63,1089,,20.8041432661,0.263980836195,10.443431004,1167,1165,132,248,76.2082170017,1.825882516347,-649,19931018,-649,8156995822.8,1029923715.0,2.3763514261,1165,605,,
000523,红棉股份,,深圳,,13202,0.61,1025,,-10.1430362827,-46.098467600573,12.6578821088,1206,1230,327,194,39.2555326892,-1.488475188913,-1415,19931108,-1415,6185528713.570001,1835468461.0,4.0601792114,387,235,,
000524,岭南控股,,深圳,,8339,1.17,1089,,1.232874656,8.878432139014,20.0540414917,5905,5821,396,250,34.5945437498,0.118643849894,2332,19931118,2332,8866859738.31,670208597.0,2.8545290996,1668,798,,
000525,红太阳,,深圳,,7841,2.25,1025,,0.2406006095,45.739109954823,22.8231862071,2365,2310,317,452,58.19276831,-1.346742804364,-3331,19931028,-3331,9177053300.87,1298027341.0,2.8172432319,993,542,,
000526,学大教育,,深圳,,2209,8.55,1025,,22.456842344,47.003859257286,32.0173971542,3628,3207,764,375,79.9971693376,-1.111080108585,-773,19931101,-773,6518350720.41,121861109.0,8.5060103512,6930,4025,,
000528,柳    工,,深圳,,872,3.72,1089,,15.2437642498,31.995424345172,22.0071436611,1728,1542,132,238,60.7651072745,4.199048156777,-2676,19931118,-2676,22926769341.06,2027123726.0,7.0321049767,1344,895,,
000529,广弘控股,,深圳,,6658,0.44,1,,-8.5400946439,1.698194004361,6.4467360844,3044,3038,119,149,49.7053785088,2.443368081619,-6977,19931118,-6977,3707068595.5,583790330.0,2.9946425669,664,464,,
000530,冰山冷热,,深圳,,3551,2.52,65,,-2.5187833744,1.28750826981,16.3251678435,5120,5074,178,624,56.6511825059,0.825574312099,813,19931208,813,5649523796.900001,843212507.0,3.4372939062,788,341,,
000531,穗恒运Ａ,,深圳,,1771,1.47,1089,,-7.7857661284,210.360827584886,14.6902847676,4144,2967,104,106,60.6617382971,2.68905507848,-3620,19940106,-3620,6904490831.16,1041401332.0,10.0479610392,721,425,,
000532,华金资本,,深圳,,3806,2.46,1025,,13.7334150782,-65.97085839359,44.4703693891,3596,6633,375,298,35.3488378589,2.940194694361,3448,19940103,3448,5629087192.2,344708340.0,33.9006686005,2004,1016,,
000533,顺钠股份,,深圳,,6560,4.56,65,,1.047021655,30.644607177718,21.276934544,5648,5130,584,605,63.3931581856,0.114751775668,-1144,19940103,-1144,5312375040.0,690816000.0,5.5374249831,902,307,,
000534,万泽股份,,深圳,,3657,8.28,1089,,24.4010268803,21.843309135305,73.0746323094,4531,4078,577,365,59.3788488868,1.978335929306,4399,19940110,4399,8733487528.08,509835816.0,17.1515370229,1819,851,,
000536,华映科技,,深圳,,-1721,-45.04,1089,,-16.5900315626,15.497072345671,-24.8930064538,-1452,-1574,2004,1313,83.9772725142,-4.015006281721,-1400,19931126,-1400,16402574521.79,2766032803.0,-66.1495860555,892,207,,
000537,中绿电,,深圳,,1849,1.29,1089,,19.8061614239,52.178199293601,52.781581759,1865,1716,97,69,72.1773560068,5.012854083909,3053,19931210,3053,18806081403.2,2066602352.0,33.9916646212,1067,751,,
000538,云南白药,,深圳,,1333,4.86,1089,,0.6213568975,13.673179324991,31.5545374065,2173,2071,267,61,24.8060948212,9.416566685616,-4381,19931215,-4381,103183906331.49,1784262603.0,17.779438594,6470,4740,,
000539,粤电力Ａ,,深圳,,-1635,-1.68,1089,,-17.3300274061,-403.206178873333,4.5084792868,2597,5503,111,106,79.915305456,0.315237719082,-829,19931126,-829,25043854613.22,5250283986.0,-4.5509983364,576,408,,
000541,佛山照明,,深圳,,4186,0.98,1089,,-14.783860122,-22.645017993869,19.5944329346,2430,2538,167,238,39.3482495793,2.302096629772,-5050,19931123,-5050,10842594303.8,1535778230.0,4.0694318718,931,420,,
000543,皖能电力,,深圳,,766,6.87,1089,,-5.8266219306,1.045706139734,16.245964824,803,799,103,251,64.6181866616,2.981913393508,-1914,19931220,-1914,16570770949.61,2266863331.0,12.2983153413,878,633,,
000544,中原环保,,深圳,,582,4.12,1089,,-25.6668901103,-14.071746180834,57.8550767499,810,859,99,69,72.7808516284,3.206925104968,-6092,19931208,-6092,8362792907.04,974684488.0,32.5007912031,984,659,,
000545,金浦钛业,,深圳,,-854,-17.67,65,,-18.4974536045,-829.708310903444,-2.0376487333,-1300,-774,332,630,54.8564960788,0.174272802814,991,19931215,991,3177602569.1200004,986833096.0,-20.2467943349,348,173,,
000546,金圆股份,,深圳,,6289,0.39,1,,84.5910605162,-29.915814520506,-0.4993037869,10241,12395,97,264,19.4980367678,1.555132305086,-2386,19931215,-2386,4067100410.26,777648262.0,0.526525523,695,367,,
000547,航天发展,,深圳,,-1874,-7.57,1089,,-20.2541932836,-4.053570446383,4.5372764766,-848,-840,295,354,47.4092139964,-0.572503759241,3268,19931130,3268,14178413546.03,1598468269.0,-61.8045292544,963,603,,
000548,湖南投资,,深圳,,3914,1.76,1,,-31.7381278308,-43.475329375784,43.6035208106,3458,5237,138,202,17.3161941798,1.794943300384,-4246,19931220,-4246,2815577174.04,499215811.0,13.6962640858,698,381,,
000550,江铃汽车,,深圳,,1239,6.3,1089,,0.9616058943,-18.1748390512,11.8074467029,1182,1321,162,147,59.9829795639,10.27638887876,577,19931201,577,18162022560.0,863214000.0,3.8830802277,3009,1664,,
000551,创元科技,,深圳,,1817,5.88,65,,-7.9936407295,11.145643213118,25.579513167,2338,2197,208,265,37.7397180155,3.13776412506,2486,19940106,2486,5860422526.14,484733046.0,11.2934208795,1296,686,,
000552,甘肃能化,,深圳,,-3760,-1.07,1089,,-33.9073669304,-120.303511362976,16.3757553146,1128,10156,82,116,48.2894417765,1.115337462971,-2623,19940106,-2623,13700627458.56,5351807601.0,-4.9724966881,323,215,,
000553,安道麦A,,深圳,,2736,0.79,1089,,-4.4768747056,166.400562377804,27.1737907507,-570,-655,86,40,62.5058916907,0.786120589967,-4939,19931203,-4939,16541663538.599998,2329811766.0,2.1070205438,902,410,,
000554,泰山石油,,深圳,,1648,4.96,65,,-4.7618979844,185.736037485445,17.6803795133,3514,2610,332,902,37.3817465791,0.512007935456,-3729,19931215,-3729,3490559488.68,480793318.0,6.625472783399999,855,465,,
000555,神州信息,,深圳,,-3982,-1.66,1089,,22.130525283,-64.62571300632,12.760069564,-2825,-2641,267,848,58.3755964882,2.324202767868,6957,19940408,6957,14802498209.29,975774437.0,-5.2763659269,1599,795,,
000557,西部创业,,深圳,,3238,1.07,1089,,-3.0340392569,-22.005920543741,27.1305804728,3238,3484,139,176,9.1846036878,0.118925185131,-1566,19940617,-1566,8516908452.4,1458374735.0,20.6677695825,706,375,,
000558,天府文旅,,深圳,,6831,2.58,1,,90.5428301414,4.984227001938,42.1360909058,-30962,-32722,696,1094,46.4534994653,-0.153738638631,-949,19940509,-949,7593529059.61,1289223949.0,25.2617550902,791,221,,
000559,万向钱潮,,深圳,,2304,3.15,1089,,27.3945578775,5.285308411685,17.9343398595,2842,2798,305,159,58.5367574167,0.666207962966,-3808,19940110,-3808,27025013193.92,3303791344.0,8.449353113099999,993,429,,
000560,我爱我家,,深圳,,29769,0.07,1089,,2.5411928112,-75.291452555637,10.2820746089,10171,13750,80,890,66.7584758708,0.535593209582,-3648,19940202,-3648,7466937697.67,2355500851.0,0.5115994759,429,233,,
000561,烽火电子,,深圳,,-5208,-2.1,1025,,-18.0329393777,5.718475223159,32.681172797,-7474,-7641,278,717,62.1161232298,1.202683457754,4812,19940509,4812,11361839829.7,864018238.0,-25.6307946591,1610,597,,
000563,陕国投Ａ,,深圳,,1350,3.99,1089,,-2.9470139424,5.7447513946,0.0,1439,1399,107,160,33.828327536,0.970284036838,-344,19940110,-344,19586506471.14,5113970358.0,54.7827815528,466,261,,
000564,供销大集,,深圳,,-176453,-0.04,1089,,-6.4526463167,95.184551460146,27.4094857369,-3356,-3704,289,393,47.1776520504,-0.620054840427,-3503,19940110,-3503,44422835850.84,18058063354.0,-2.5666332831000003,438,157,,
000565,渝三峡Ａ,,深圳,,18108,0.42,65,,7.3490339176,-53.161865605981,24.4180729563,87078,-238862,307,350,18.3546383745,1.365401167899,1363,19940408,1363,3802603769.4,433592220.0,7.123217700400001,1473,393,,
000566,海南海药,,深圳,,-2946,-14.2,1089,,-43.089679773,-331.536857875334,29.9725621973,-528,-511,1764,240,91.5095863209,-2.850000827531,-1776,19940525,-1776,8056637432.46,1297365126.0,-36.9243608793,740,297,,
000567,海德股份,,深圳,,4533,2.78,1089,,-42.8111571014,-61.106483485388,99.144486613,4038,13451,248,167,37.3828607954,0.579210580076,-418,19940525,-418,13330318497.1,1954592155.0,42.8595800068,970,446,,
000568,泸州老窖,,深圳,,1128,9.48,1089,,1.7822801068,0.411687479426,86.5095329811,1539,1536,478,121,24.6726101383,23.896961691033,8483,19940509,8483,207294930167.49,1471951503.0,49.3127082576,15872,9297,,
000570,苏常柴Ａ,,深圳,,2951,2.14,1,,4.3637324556,46.559383807807,12.7923540463,23434,10362,124,283,34.8565821605,1.487891509623,-3043,19940701,-3043,4332951992.98,705692507.0,4.9324158775,681,417,,
000571,新大洲A,,深圳,,-2795,-15.81,1,,-56.9149990592,-99.534585381306,23.395203236,-3358,-2921,1899,147,62.3315556378,-1.652732289982,-1309,19940525,-1309,3734124050.0,839129000.0,-49.789743792,532,285,,
000572,海马汽车,,深圳,,-5374,-4.33,1089,,7.7385776011,50.850635092095,3.7351020378,-5730,-12778,476,795,51.0248289178,-2.369277890316,-3088,19940808,-3088,8009379394.62,1644636426.0,-22.6225557231,606,296,,
000573,粤宏远Ａ,,深圳,,609,6.88,1,,14.7321618825,721.811986910116,5.3494029431,-5767,3300,165,324,28.5134550427,0.360107553605,-2620,19940815,-2620,2750989403.24,638280604.0,89.6753096349,581,207,,
000576,甘化科工,,深圳,,17974,0.45,1,,23.7617842561,-47.249912599978,39.6327030185,25550,37480,324,1140,10.9415291942,0.848496972402,4468,19940907,4468,5241382750.14,436418214.0,9.4880833551,1309,521,,
000581,威孚高科,,深圳,,1462,3.49,1089,,1.1623176285,-26.454997715488,17.2764499115,1237,1459,104,273,27.8520364849,15.879963686864,-2049,19980924,-2049,20524860262.39,966785693.0,12.3801146033,2823,1454,,
000582,北部湾港,,深圳,,1904,2.95,1089,,11.5005774618,-15.695842730665,31.5761532064,1658,1804,109,153,43.4748502592,3.160407631943,-635,19951102,-635,20213153533.28,2369654576.0,16.8041276091,1145,657,,
000586,汇源通信,,深圳,,14531,2.61,1,,45.5063979878,244.658472094359,32.9282926368,-26668,48314,749,477,43.7780987043,0.291904368176,631,19951220,631,2491507200.0,193440000.0,3.7527861841,1426,687,,
000589,贵州轮胎,,深圳,,2775,0.75,1089,,3.595125631,-68.126356084036,14.1852105696,1192,1548,85,222,50.5733108767,1.806856193333,-2552,19960308,-2552,7338129266.879999,1554688404.0,2.6532710329,587,401,,
000590,启迪药业,,深圳,,-4559,-2.75,1,,-15.4011595916,-96.227614304082,47.4481908648,-2363,-2222,509,321,42.7570033111,-0.740982962394,-2500,19960119,-2500,2964654285.46,239471267.0,-24.9328113485,1525,505,,
000591,太阳能,,深圳,,1577,1.22,1089,,-7.802174017,-17.623086170481,44.7856089109,1487,1566,77,128,52.2204325252,1.853560728825,-3919,19960208,-3919,18221342190.45,3918568213.0,22.399517356,552,386,,
000592,平潭发展,,深圳,,39296,0.23,1089,,-51.5108078931,639.178249846666,9.5990924574,-5821,-6088,360,1525,44.7328938309,-0.743825252579,3347,19960327,3347,6799868739.84,1931780892.0,2.6718763326,370,140,,
000593,德龙汇能,,深圳,,4971,2.87,65,,4.4932744271,-20.247780983819,11.271889275,12898,19231,281,372,50.1104472112,-0.397598561785,452,19960312,452,2456622411.65,358631009.0,2.8451304133,700,430,,
000595,*ST宝实,,深圳,,-6055,-7.94,4,,-34.5212460266,-44.603303538987,-11.8759109508,-3511,-3360,2003,105,67.6638736855,-1.3642815098,-2474,19960419,-2474,5864080284.900001,1138656366.0,-65.34138832939999,1247,403,,
000596,古井贡酒,,深圳,,981,9.21,1089,,10.375467894,12.779692261886,79.6839537303,1656,1581,384,105,35.8715666636,31.777825146481,508,19960927,508,91379082000.0,528600000.0,26.1216110158,21732,12673,,
000597,东北制药,,深圳,,5707,0.68,1025,,0.3616455786,-36.978762886475,34.1130992241,2023,2134,159,134,58.8213134918,0.813971135955,-977,19960523,-977,8291382819.65,1427088265.0,1.8164546725,668,389,,
000598,兴蓉环境,,深圳,,1040,2.74,1089,,9.6087537263,11.192495183509,46.0250294553,1059,1032,116,128,58.9866276511,4.153539787818,926,19960529,926,21129797824.68,2984434721.0,25.6872954437,780,576,,
000599,青岛双星,,深圳,,-1131,-12.44,1,,-0.3057384583,-226.400277700347,4.6307734048,-1184,-869,301,246,83.3258450346,-1.437549127917,-5835,19960430,-5835,4214476372.92,816758987.0,-7.9320483934,636,321,,
000600,建投能源,,深圳,,753,8.18,1089,,-3.2848779329,157.964274599957,23.4039476885,2545,1251,121,230,58.3955277271,2.087892349425,1356,19960606,1356,13515466338.72,1809299376.0,11.8248633513,849,406,,
000601,韶能股份,,深圳,,3121,2.29,1089,,6.9460413108,-42.432688857959,16.0219751827,7805,99636,146,363,65.8031806839,0.546405895904,-2668,19960830,-2668,5986256246.26,1080551669.0,4.5471756133,743,318,,
000603,盛达资源,,深圳,,8367,2.29,1089,,6.3391720282,-15.029239278615,44.0189347439,3007,3106,387,310,47.457591512,4.608033450895,6593,19960823,6593,11729478882.0,689969346.0,11.3885137617,1810,959,,
000605,渤海股份,,深圳,,3628,0.85,1,,-7.7144742809,1.256780574125,19.1593387122,16262,16039,123,259,64.9038802291,1.758809847314,-6006,19960913,-6006,2616726812.0,352658600.0,4.8048522316,1351,417,,
000607,华媒控股,,深圳,,-4448,-3.36,65,,-26.232522623,-343.494145513548,12.1705300379,-56897,-5676,304,249,49.6747290025,0.721633562295,-2704,19960830,-2704,4732297606.5,1017698410.0,-12.026718766,665,293,,
